Latitude,Longitude,Confirmed,Recovered,Deaths
200.09015202000003,-668.0696897999999,6.0,0.0,0.0
227.63395734000002,-725.9824332000001,12.0,0.0,0.0
38.21267844,-89.50299462,1.0,0.0,0.0
279.02454391000003,-623.91595007,8.0,0.0,0.0
424.26033344999996,-1087.1222381999999,9.0,0.0,0.0
